OBJECTID *,GIS_ACRES,REGION,THP_YEAR,THP_NUM,COUNTY,TIMBEROWNR,LANDOWNER,SILVI_1,SILVI_2,SILVI_CAT,YARD,UNIT,PLAN_STAT,APPROVED,COMPLETED,COMMENTS,SPATL_MOD,MODIFIED,HD_NUM,GLOBALID *,Shape__Area *,Shape__Length *,Shape *
35534,30.608962,2 - Cascade,2003,155,Butte,"Sierra Pacific Industries, Sierra Pacific Holding Co","Sierra Pacific Industries, Sierra Pacific Holding Co",Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,9/19/2008 7:00,<Null>,NAIP_2009,6/7/2013 7:00,2-03-155-BUT,{6136e56f-43b0-4eeb-80df-c6f3c6b92ef4},123870.0734,1542.078649,Polygon
35543,6.745742,2 - Cascade,2003,155,Butte,"Sierra Pacific Industries, Sierra Pacific Holding Co","Sierra Pacific Industries, Sierra Pacific Holding Co",Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,9/19/2008 7:00,<Null>,<Null>,<Null>,2-03-155-BUT,{23289996-2496-40d3-8b5a-b4be46491f46},27299.04935,1192.228566,Polygon
35573,19.73329,2 - Cascade,2003,155,Butte,"Sierra Pacific Industries, Sierra Pacific Holding Co","Sierra Pacific Industries, Sierra Pacific Holding Co",Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,9/19/2008 7:00,<Null>,<Null>,<Null>,2-03-155-BUT,{1d575a00-2829-4ee2-b540-444a2d37a957},79857.78988,1170.635521,Polygon
35575,5.013878,2 - Cascade,2003,155,Butte,"Sierra Pacific Industries, Sierra Pacific Holding Co","Sierra Pacific Industries, Sierra Pacific Holding Co",Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,9/19/2008 7:00,<Null>,<Null>,<Null>,2-03-155-BUT,{7472f644-8a47-40ff-96c8-cb3b7f662596},20290.44467,1535.354262,Polygon
35576,2.193589,2 - Cascade,2003,155,Butte,"Sierra Pacific Industries, Sierra Pacific Holding Co","Sierra Pacific Industries, Sierra Pacific Holding Co",Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,9/19/2008 7:00,<Null>,<Null>,<Null>,2-03-155-BUT,{61e44176-527c-4fda-a387-361440b4cb95},8877.140099,606.744322,Polygon
27182,0.796649,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,Area was high graded not clearcut per RM-71,<Null>,<Null>,2-98-293-NEV,{539f3eb3-8a3a-44d5-9a6c-fb486cad44b7},3223.922248,348.038791,Polygon
20686,5.458361,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,Area was high graded not clearcut per RM-71,<Null>,<Null>,2-98-293-NEV,{922d2133-f305-4dda-b02c-504953fcb50f},22089.20527,824.238625,Polygon
21942,3.770264,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Shelterwood Removal Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{ac0b08bf-e930-44ed-ac8e-8b606fed2afd},15257.71731,748.985311,Polygon
21054,2.9006,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{134e248a-a010-40e4-bf85-5c5ac9426984},11738.31241,459.134853,Polygon
20075,7.244601,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Selection,<Null>,Unevenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{5dfe249e-a177-4508-85e8-48e0b5392a64},29317.86092,709.143004,Polygon
20322,2.480616,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Shelterwood Removal Step,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{554e3797-951b-4d20-afbc-0ad5d9dbf18a},10038.69813,423.346681,Polygon
17394,4.270334,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,Area was high graded not clearcut per RM-71,<Null>,<Null>,2-98-293-NEV,{64af8fde-5140-4082-9b21-c11c09d57133},17281.42748,571.376974,Polygon
13259,7.215171,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Shelterwood Removal Step,<Null>,Evenaged Management,Cable System,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{507e2add-a05b-4c81-b6d8-3bc5126fc632},29198.76299,733.221254,Polygon
13018,2.090533,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{96e88e38-83b0-4626-bf4f-ff69f6cb6aa7},8460.086952,417.935135,Polygon
13990,2.171407,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Shelterwood Removal Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{1d4631ea-1dc9-4193-bed4-b0e7d1f29c43},8787.373196,448.393153,Polygon
3969,13.435506,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{f74ac293-a7cb-46ec-b749-5329dc543895},54371.5641,1142.099203,Polygon
7847,15.605541,2 - Cascade,1998,293,Nevada,"Barbara Henslee, Howard Elliott","Barbara Henslee, Howard Elliott",Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/10/1998 8:00,9/18/2008 7:00,<Null>,<Null>,<Null>,2-98-293-NEV,{1289505d-7644-4c3f-bb30-5d0fc0928d26},63153.38363,1321.671014,Polygon
1874,68.3508,2 - Cascade,1997,120,Nevada,A M Properties,A M Properties,Shelterwood Removal Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,9/3/1997 7:00,9/17/2008 7:00,Admin close out,<Null>,<Null>,2-97-120-NEV,{a80197b8-8550-4b42-b180-5b5f67f7d303},276605.8751,3004.560629,Polygon
16828,16.009575,2 - Cascade,1997,322,Sierra,Walter Saunders,Walter Saunders,Shelterwood Removal Step,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Unlogged,10/21/1997 7:00,9/17/2008 7:00,Unlogged per Inspection 2,<Null>,<Null>,2-97-322-SIE,{62e93283-d017-4fc4-857f-4e32b6303a0a},64788.45326,1217.916341,Polygon
18521,9.041369,2 - Cascade,1998,246,Nevada,Richard Alsup,Richard Alsup,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,9/29/1998 7:00,9/17/2008 7:00,Admin close out,<Null>,<Null>,2-98-246-NEV,{0705c709-9dc9-4ab6-8aca-b3663616c373},36589.12295,784.4254,Polygon
17939,12.033058,2 - Cascade,2000,129,Nevada,Vance Goss & Jennifer Goss Living Trust,Vance Goss & Jennifer Goss Living Trust,Group Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,8/14/2000 7:00,9/17/2008 7:00,"Admin close out per Inspection 4, No RM-71",<Null>,<Null>,2-00-129-NEV,{d6342e61-133d-4325-83d0-ad09f7f14308},48696.05745,991.519593,Polygon
30095,4.684141,2 - Cascade,2000,155,Nevada,"Alexander Tsukerman, Natahsa Tsukerman","Alexander Tsukerman, Natahsa Tsukerman",Shelterwood Removal Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,9/5/2000 7:00,9/17/2008 7:00,"Admin close out per Inspection 6, No RM-71",<Null>,<Null>,2-00-155-NEV,{b6bae2fe-ec26-46d8-8795-0301695ffef8},18956.04513,705.389775,Polygon
27514,6.780742,2 - Cascade,1998,289,Nevada,John & Margaret Kelly,John & Margaret Kelly,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,2/22/1999 8:00,9/17/2008 7:00,Admin close out,<Null>,<Null>,2-98-289-NEV,{fafb9061-b3f8-4a28-8a73-5dc024534804},27440.68983,807.322927,Polygon
33902,2.219954,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{bd431a2a-8219-4fe4-90b0-12b3b64f3df9},8983.836823,447.698616,Polygon
33910,3.739758,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{162bf694-9545-400b-9622-21cfa0e522f9},15134.2639,621.885857,Polygon
33911,3.083613,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{e2db03db-0c91-42b6-923f-63f7ac4d94f6},12478.93943,558.463097,Polygon
33916,0.856145,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{1748d443-ef57-4575-9f48-00be98c017ba},3464.697617,353.906048,Polygon
33926,22.242479,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{d4137f58-a232-46a0-8651-b3f46bd08381},90012.118,1266.501496,Polygon
33927,0.412247,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{dadc9753-fcb2-44f2-b924-5c9b2be49acf},1668.304398,156.760003,Polygon
33928,4.346621,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{8b703133-2239-4281-951e-2d46744faea6},17590.15032,1020.828863,Polygon
33937,1.671479,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{4551ab60-b676-464b-a5da-1c6412940dd9},6764.234749,638.095967,Polygon
33938,13.360316,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{df884045-e6b6-448e-bc92-72128337ac45},54067.2795,1201.15149,Polygon
36032,1.315584,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{bafc48ae-32a8-4651-9bef-3eb47be70bc6},5323.978195,295.459492,Polygon
35972,0.433525,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{a1ea70e9-d977-4d22-8527-2e7cf8353507},1754.414307,243.650327,Polygon
35973,1.497279,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{2370d172-a496-4009-9b3f-7b9e36b689d8},6059.271271,376.353504,Polygon
35959,15.187246,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{2012df10-b9c8-45fe-bb54-c19d0b900ba6},61460.60429,2059.848714,Polygon
35604,3.303607,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{ec38f2cc-87ae-4913-8efc-2fa946a4d2c2},13369.22361,640.897269,Polygon
35632,0.385167,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{befced59-8ce8-45b7-95e3-ef5f64fae9a7},1558.715446,155.684824,Polygon
35633,20.598755,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{2a45ce09-42d5-489d-ab73-5d4810593381},83360.20367,1908.010643,Polygon
35635,0.411784,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{1c169f74-31f5-4c6b-8764-3669c3d45b6e},1666.431847,247.032258,Polygon
35640,21.272797,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{e8b1d27e-2ab5-4b45-b653-b634101c8be9},86087.95661,2103.392363,Polygon
35599,33.758416,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{a2184375-59fa-409e-b0d8-86a722f1b97e},136615.464,1764.016868,Polygon
37654,14.73438,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{c036fd6c-7d5b-415e-b546-6e952aee86b1},59627.91947,1741.084493,Polygon
37947,2.534198,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{768ea584-bd2d-4f15-968d-268e2c7703ad},10255.53409,588.580366,Polygon
37834,1.171325,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{a1dd47f0-99c9-40d4-9bb9-0e5cb6e54bd4},4740.183937,377.022456,Polygon
37835,0.58054,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{d927161c-8a06-455d-b8cb-770a68e4a8cc},2349.360756,284.653885,Polygon
37578,0.360358,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{088fc5f9-971b-4db8-943a-aff4b486b07a},1458.315613,163.05516,Polygon
37602,0.431521,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{d4d8341e-cae8-4ba3-afcd-e569c911fbe4},1746.304314,172.312549,Polygon
37603,0.513359,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{c30583c4-4595-41be-b333-de26092d6c8b},2077.488319,355.776383,Polygon
37252,2.195597,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{eb657312-0d0a-472f-8978-5321c8a17e88},8885.265411,829.016748,Polygon
37253,0.067605,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{a3367b85-1a7a-437f-9ec4-d236b43b6125},273.587219,69.080947,Polygon
37335,28.006784,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{b5b72978-1f49-4e40-9461-eda35e641efc},113339.4338,2151.953838,Polygon
37336,0.374253,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{bb98eab9-0043-4c49-87d9-8902f159240c},1514.548889,152.644045,Polygon
37172,2.901236,1 - Coast,2004,155,Humboldt,Sierra Pacific Industries,Sierra Pacific Holding Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/31/2004 8:00,9/17/2008 7:00,<Null>,<Null>,<Null>,1-04-155-HUM,{b77c8e60-455f-450d-955a-e4f9649423f5},11740.88394,658.778435,Polygon
31437,7.345087,1 - Coast,2004,14,Humboldt,Herbert & Marjorie Smith,Herbert & Marjorie Smith,Group Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,4/26/2004 7:00,9/16/2008 7:00,Admin close out; No RM-71 (landowners of record deceased),<Null>,<Null>,1-04-014-HUM,{f868f3ec-4f71-4cff-8361-3a089bedbad3},29724.51343,835.811517,Polygon
31438,0.250867,1 - Coast,2004,14,Humboldt,Herbert & Marjorie Smith,Herbert & Marjorie Smith,Group Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,4/26/2004 7:00,9/16/2008 7:00,Admin close out; No RM-71 (landowners of record deceased),<Null>,<Null>,1-04-014-HUM,{93ce2eee-da16-44d3-87fb-54256a0972bb},1015.224174,127.17636,Polygon
43312,4.795664,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{8bd6fa17-c5ed-4ab5-af3d-d078b5075e23},19407.36469,957.318775,Polygon
43313,4.581496,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{84b59f31-dc01-492e-91cc-008a92f85917},18540.65595,568.750762,Polygon
48949,127.703956,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",No Harvest Area,<Null>,No Harvest Area,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{64a2af3f-4849-4656-a2de-130eccda60e5},516799.5733,7506.338299,Polygon
48956,88.386394,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",Seed Tree Seed Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{6eba5a6d-8f63-4898-a48b-603ed92d5345},357687.0462,3166.376864,Polygon
48957,190.946675,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",Seed Tree Seed Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{9b5d0a6c-43f1-45d2-a1f9-26e1c3361905},772733.7778,4617.207648,Polygon
48958,12.657051,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",No Harvest Area,<Null>,No Harvest Area,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{6460b4b9-2c24-470f-bbc4-429bccf2736c},51221.26783,1013.240198,Polygon
49200,17.154979,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{2536ab0d-c57d-48c1-9a1c-53b5d3abc4ac},69423.73659,2024.5144,Polygon
49272,108.814148,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{ef58cff7-38b8-4437-9dcb-7009657acc3d},440355.2321,5304.180902,Polygon
49326,8.989375,2 - Cascade,2001,77,Placer,"Teel Family Trust, Tim Dyches","Teel Family Trust, Tim Dyches",No Harvest Area,<Null>,No Harvest Area,Tractor or Skidder,<Null>,Unlogged,10/3/2001 7:00,12/15/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-01-077-PLA,{eaa0a9b5-833c-4993-a192-8b2a5260b797},36378.70792,1010.123424,Polygon
49921,31.740591,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{bae59791-3fa1-4091-861d-057498b35c9d},128449.614,3003.496513,Polygon
57463,0.158332,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{7b2a0e62-9227-4921-9270-b341064c8e50},640.747932,104.634515,Polygon
57533,3.552689,1 - Coast,2002,269,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,5/13/2003 7:00,12/15/2008 8:00,<Null>,<Null>,<Null>,1-02-269-HUM,{c4ae7760-c93f-4d01-a408-5d8487ef4558},14377.22237,531.844764,Polygon
